"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
"Net Generation by Prime Mover by Operators/Utilities (MWh), 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK PLANT ID,RCA CPCN,Utility Name,Plant Name,Intertie Name,Energy Region,Fossil Fuel Turbines,Reciprocating Internal Combustion,Hydroelectric,Solar PV,Wind Turbine,Flywheel,Battery,Total Net Generation,Data source,Number of monthly records,Communities connected to plant,Notes
P109,520,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,191062,0,0,0,0,0,0,191062,EIA923,36,0,NA
P120,8,Chugach Electric Assn Inc,Beluga,Railbelt_grid,Railbelt,1216481,0,0,0,0,0,0,1216481,EIA923,36,0,NA
P121,8,Chugach Electric Assn Inc,Cooper Lake,Railbelt_grid,Railbelt,0,0,32050,0,0,0,0,32050,EIA923,12,0,NA
P123,8,Chugach Electric Assn Inc,Southcentral Power Project,Railbelt_grid,Railbelt,909356,0,0,0,0,0,0,909356,EIA923,24,0,NA
P136,720,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Railbelt_grid,Railbelt,0,119.56,0,0,0,0,0,119.56,EIA923,12,0,NA
P137,726,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Railbelt_grid,Railbelt,71042.994000000006,0,0,0,0,0,0,71042.994000000006,EIA923,12,0,NA
P138,724,"Doyon Utilities, LLC",JBER Landfill Gas Power Plant,Railbelt_grid,Railbelt,0,56166.999999999993,0,0,0,0,0,56166.999999999993,EIA923,24,0,NA
P14,742,Alaska Environmental Power,Delta Wind Farm,Railbelt_grid,Railbelt,0,0,0,0,4500,0,0,4500,EIA923,12,0,NA
P142,0,Fire Island Wind LLC,Fire Island Wind,Railbelt_grid,Railbelt,0,0,0,0,47812.999999999985,0,0,47812.999999999985,EIA923,12,0,NA
P146,13,Golden Valley Elec Assn Inc,Battery Energy Storage System,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P147,13,Golden Valley Elec Assn Inc,Delta Power,Railbelt_grid,Railbelt,-121,0,0,0,0,0,0,-121,EIA923,12,0,NA
P148,13,Golden Valley Elec Assn Inc,Eva Creek Wind,Railbelt_grid,Railbelt,0,0,0,0,71779,0,0,71779,EIA923,12,0,NA
P149,13,Golden Valley Elec Assn Inc,Fairbanks,Railbelt_grid,Railbelt,7209.9999999999991,-125,0,0,0,0,0,7084.9999999999991,EIA923,36,0,NA
P150,13,Golden Valley Elec Assn Inc,Healy,Railbelt_grid,Railbelt,185905.00000000003,0,0,0,0,0,0,185905.00000000003,EIA923,60,0,NA
P151,13,Golden Valley Elec Assn Inc,North Pole,Railbelt_grid,Railbelt,313855,0,0,0,0,0,0,313855,EIA923,72,0,NA
P155,32,Homer Electric Assn Inc,Bernice Lake,Railbelt_grid,Railbelt,17447,0,0,0,0,0,0,17447,EIA923,12,0,NA
P156,32,Homer Electric Assn Inc,Bradley Lake,Railbelt_grid,Railbelt,0,0,432575,0,0,0,0,432575,EIA923,12,0,NA
P157,32,Homer Electric Assn Inc,Nikiski Co-Generation,Railbelt_grid,Railbelt,371284,0,0,0,0,0,0,371284,EIA923,24,0,NA
P158,32,Homer Electric Assn Inc,Seldovia,Railbelt_grid,Railbelt,0,444,0,0,0,0,0,444,EIA923,12,0,NA
P159,32,Homer Electric Assn Inc,Soldotna,Railbelt_grid,Railbelt,46481,0,0,0,0,0,0,46481,EIA923,12,0,NA
P197,NA,Matanuska Electric Association,Eklutna Generation Station,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P239,108,City of Seward - (AK),Seward,Railbelt_grid,Railbelt,0,49,0,0,0,0,0,49,EIA923,12,0,NA
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,67069.239999999991,0,0,0,0,0,0,67069.239999999991,EIA923,48,0,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,47355.274999999994,0,0,0,0,0,0,47355.274999999994,EIA923,60,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,68209,55,0,0,0,0,0,68264,EIA923,24,0,NA
P1,0,Agrium US Inc,Agrium Kenai Nitrogen Operations,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P104,NA,Anchorage Municipal Light & Power,AWWU Conduit,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P122,8,Chugach Electric Assn Inc,International,Railbelt_grid,Railbelt,862,0,0,0,0,0,0,862,EIA923,12,0,NA
P152,13,Golden Valley Elec Assn Inc,GVEA Solar Farm,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P235,0,Renewable IPP,Willow Solar,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P243,0,"South Fork Hydro, LLC",South Fork Hydro (Eagle River),Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P279,13,Golden Valley Elec Assn Inc,Chena 6,Railbelt_grid,Railbelt,0,0,0,0,0,0,0,0,0,0,0,NA
P15,2,Alaska Power & Telephone Company,Black Bear Lake,Prince of Wales Is._grid,Southeast,0,0,21145,0,0,0,0,21145,EIA923,12,Craig; Klawock,NA
P18,2,Alaska Power & Telephone Company,South Fork,Prince of Wales Is._grid,Southeast,0,0,5875,0,0,0,0,5875,EIA923,12,Craig; Klawock,NA
P20,2,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,0,306,0,0,0,0,0,306,EIA923,12,Craig; Klawock,NA
P21,2,Alaska Power & Telephone Company,False Island,Prince of Wales Is._grid,Southeast,0,818.00000000000011,0,0,0,0,0,818.00000000000011,EIA923,12,Craig; Klawock,NA
P23,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,0,13,0,0,0,0,0,13,EIA923,12,Craig; Klawock,NA
P24,2,Alaska Power & Telephone Company,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P28,2,Alaska Power & Telephone Company,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,0,-24,0,0,0,0,0,-24,EIA923,12,Craig; Klawock,NA
P10,1,Alaska Electric Light & Power Company,Lake Dorothy Hydroelectric Project,Juneau_grid,Southeast,0,0,83599.999999999985,0,0,0,0,83599.999999999985,EIA923,12,"Juneau, Douglas",NA
P11,1,Alaska Electric Light & Power Company,Lemon Creek,Juneau_grid,Southeast,50,131,0,0,0,0,0,181,EIA923,24,"Juneau, Douglas",NA
P12,1,Alaska Electric Light & Power Company,Salmon Creek 1,Juneau_grid,Southeast,0,0,22116,0,0,0,0,22116,EIA923,12,"Juneau, Douglas",NA
P13,1,Alaska Electric Light & Power Company,Snettisham,Juneau_grid,Southeast,0,0,285599,0,0,0,0,285599,EIA923,12,"Juneau, Douglas",NA
P140,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,0,279.62299999999993,0,0,0,0,0,279.62299999999993,PCE,12,Elfin Cove,NA
P16,2,Alaska Power & Telephone Company,Goat Lake Hydro,UpperLynnCanal_grid,Southeast,0,0,15140,0,0,0,0,15140,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P163,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,0,1812.7260000000001,0,0,0,0,0,1812.7260000000001,PCE,12,Angoon,NA
P164,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,0,4595.6799999999994,0,0,0,0,0,4595.6799999999994,PCE,12,Hoonah,NA
P165,240,Inside Passage Electric,Kake,Kake_grid,Southeast,0,2838.9669999999996,0,0,0,0,0,2838.9669999999996,PCE,12,Kake,NA
P166,240,Inside Passage Electric,Chilkat Valley,UpperLynnCanal_grid,Southeast,0,0,1002.42,0,0,0,0,1002.42,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P17,2,Alaska Power & Telephone Company,Kasidaya Creek Hydro,UpperLynnCanal_grid,Southeast,0,0,8640,0,0,0,0,8640,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P171,103,Ketchikan Public Utilities,Beaver Falls,SEAPA_grid,Southeast,0,0,45508,0,0,0,0,45508,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P172,103,Ketchikan Public Utilities,Ketchikan,SEAPA_grid,Southeast,0,0,24429,0,0,0,0,24429,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P173,103,Ketchikan Public Utilities,S W Bailey,SEAPA_grid,Southeast,0,-262901.99,0,0,0,0,0,-262901.99,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P174,103,Ketchikan Public Utilities,Silvis,SEAPA_grid,Southeast,0,0,13723.000000000002,0,0,0,0,13723.000000000002,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P175,103,Ketchikan Public Utilities,Swan Lake,SEAPA_grid,Southeast,0,0,66187,0,0,0,0,66187,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P176,103,Ketchikan Public Utilities,Whitman,SEAPA_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Ketchikan, Petersburg, Wrangell",NA
P199,0,Metlakatla Power & Light,Centennial,Metlakatla_grid,Southeast,0,-39,0,0,0,0,0,-39,EIA923,12,Metlakatla,NA
P200,0,Metlakatla Power & Light,Chester Lake,Metlakatla_grid,Southeast,0,0,5966,0,0,0,0,5966,EIA923,12,Metlakatla,NA
P201,0,Metlakatla Power & Light,Purple Lake,Metlakatla_grid,Southeast,0,0,15659.999999999998,0,0,0,0,15659.999999999998,EIA923,12,Metlakatla,NA
P22,2,Alaska Power & Telephone Company,Haines,UpperLynnCanal_grid,Southeast,0,214.88899999999995,0,0,0,0,0,214.88899999999995,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P228,24,Pelican Utility,Pelican,Pelican_grid,Southeast,0,3,1097,0,0,0,0,1100,EIA923,24,Pelican,NA
P229,212,Petersburg Borough - (AK),Blind Slough,SEAPA_grid,Southeast,0,732.06000000000017,13108,0,0,0,0,13840.059999999998,EIA923,24,"Ketchikan, Petersburg, Wrangell",NA
P240,100,"Sitka, City & Borough of",Blue Lake Hydro,Sitka_grid,Southeast,0,0,40707,0,0,0,0,40707,EIA923,12,Sitka,NA
P241,100,"Sitka, City & Borough of",Green Lake,Sitka_grid,Southeast,0,0,70792,0,0,0,0,70792,EIA923,12,Sitka,NA
P242,100,"Sitka, City & Borough of",Jarvis Street,Sitka_grid,Southeast,0,251,0,0,0,0,0,251,EIA923,12,Sitka,NA
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Ketchikan, Petersburg, Wrangell",NA
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0,372.62199999999996,0,0,0,0,0,372.62199999999996,PCE,12,Tenakee Springs,NA
P26,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,0,56.559999999999995,0,0,0,0,0,56.559999999999995,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P273,111,"Wrangell, City of",Wrangell,SEAPA_grid,Southeast,0,673,0,0,0,0,0,673,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P35,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,0,3.2,892.87199999999996,0,0,0,0,896.072,PCE,6,Gustavus,NA
P40,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,0,318.35999999999996,0,0,0,0,0,318.35999999999996,PCE,12,Whale Pass,NA
P6,1,Alaska Electric Light & Power Company,Annex Creek,Juneau_grid,Southeast,0,0,27380,0,0,0,0,27380,EIA923,12,"Juneau, Douglas",NA
P7,1,Alaska Electric Light & Power Company,Auke Bay,Juneau_grid,Southeast,0,0,0,0,0,0,0,0,EIA923,24,"Juneau, Douglas",NA
P78,53,Yakutat Power Inc,Yakutat,Yakutat_grid,Southeast,0,6161.5400000000009,0,0,0,0,0,6161.5400000000009,PCE,12,Yakutat,NA
P8,1,Alaska Electric Light & Power Company,Gold Creek,Juneau_grid,Southeast,0,18.000000000000004,5634.0000000000009,0,0,0,0,5652.0000000000018,EIA923,24,"Juneau, Douglas",NA
P9,1,Alaska Electric Light & Power Company,Industrial Plant,Juneau_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Juneau, Douglas",NA
P167,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P168,240,Inside Passage Electric,10 Mile Creek,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P170,0,Ketchikan Electric Company,Mahoney Lake Hydroelectric,SEAPA_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Ketchikan, Petersburg, Wrangell",NA
P19,2,Alaska Power & Telephone Company,Viking,Prince of Wales Is._grid,Southeast,0,-15.000000000000002,0,0,0,0,0,-15.000000000000002,EIA923,12,Craig; Klawock,NA
P278,NA,"Inside Passage Elec Coop, Inc",Klawock,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P280,NA,Sitka City of & Borough of,Blue Lake Fish Valve,Sitka_grid,Southeast,0,0,0,0,0,0,0,0,0,0,Sitka,NA
P33,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,0,14.948,0,0,0,0,0,14.948,PCE,4,Craig; Klawock,NA
P37,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P41,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P42,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P43,2,Alaska Power & Telephone Company,Naukati Bay,Naukati_Bay_grid,Southeast,0,431.71199999999993,0,0,0,0,0,431.71199999999993,PCE,12,Naukati Bay,NA
P81,169,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Southeast,0,497.69399999999996,0,0,0,0,0,497.69399999999996,PCE,12,Ekwok,NA
P206,343,Middle Kuskokwim Electric,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,0,117.35100000000001,0,0,0,0,0,117.35100000000001,PCE,12,Stevens Village,NA
P25,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,0,1169.5999999999999,0,0,0,0,0,1169.5999999999999,PCE,12,"Northway, Northway Village, Northway Junction",NA
P29,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,9012.119999999999,0,0,0,0,0,9012.119999999999,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P30,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,0,634.58399999999995,0,0,0,0,0,634.58399999999995,PCE,12,"Allakaket, Alatna",NA
P31,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,0,557.69700000000012,0,0,0,0,0,557.69700000000012,PCE,12,"Bettles, Evansville",NA
P34,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,0,663.28,0,0,0,0,0,663.28,PCE,12,"Eagle, Eagle Village",NA
P36,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0,26.303999999999998,0,0,0,0,0,26.303999999999998,PCE,12,Healy Lake,NA
P106,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,0,528.76800000000003,0,0,0,0,0,528.76800000000003,PCE,12,Arctic Village,NA
P111,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,0,264.72500000000002,0,0,0,0,0,264.72500000000002,PCE,12,Beaver,NA
P112,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Birch Creek,NA
P114,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,0,273.64099999999996,0,0,0,0,0,273.64099999999996,PCE,12,Chalkyitsik,NA
P124,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,0,389.24,0,0,0,0,0,389.24,PCE,12,Circle,NA
P144,274,"Galena, City of",Galena Electric Utility,Galena_grid,Yukon-Koyukuk/Upper Tanana,0,5842.295000000001,0,0,0,0,0,5842.295000000001,PCE,12,Galena,NA
P145,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,0,571.29999999999995,0,0,0,0,0,571.29999999999995,PCE,12,Central,NA
P154,63,Gwitchyaa Zhee Utilities Company,Gwitchyaa Zhee,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,0,2976.232,0,0,0,0,0,2976.232,PCE,12,Fort Yukon,NA
P160,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,0,441.98199999999997,0,0,0,0,0,441.98199999999997,PCE,12,Hughes,NA
P190,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,0,298.99799999999999,0,0,0,0,0,298.99799999999999,PCE,12,Koyukuk,NA
P198,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0,2558.2599999999998,0,0,0,0,0,2558.2599999999998,PCE,12,McGrath,NA
P214,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,0,437.05400000000003,0,0,0,0,0,437.05400000000003,PCE,12,Nikolai,NA
P234,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Rampart,NA
P236,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,0,678.93999999999994,0,0,0,0,0,678.93999999999994,PCE,12,Ruby,NA
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,72.575999999999993,0,0,0,0,0,72.575999999999993,PCE,5,Takotna,NA
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0,1125.9259999999999,0,0,0,0,0,1125.9259999999999,PCE,12,Tanana,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,445.06300000000005,0,0,0,0,0,445.06300000000005,PCE,12,Manley Hot Springs,NA
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0,658.4,0,0,0,0,0,658.4,PCE,12,Venetie,NA
P79,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,0,410.48200000000003,0,0,0,0,0,410.48200000000003,PCE,12,Anvik,NA
P83,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,0,592.94800000000009,0,0,0,0,0,592.94800000000009,PCE,12,Grayling,NA
P84,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,0,627.22600000000011,0,0,0,0,0,627.22600000000011,PCE,12,Holy Cross,NA
P85,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,0,955.38599999999985,0,0,0,0,0,955.38599999999985,PCE,12,Huslia,NA
P86,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,0,700.06299999999987,0,8.6490000000000009,0,0,0,708.71199999999988,PCE,22,Kaltag,NA
P88,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,0,614.149,0,0,0,0,0,614.149,PCE,12,Minto,NA
P90,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,0,1002.9019999999999,0,0,0,0,0,1002.9019999999999,PCE,12,Nulato,NA
P94,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,0,380.43500000000006,0,0,0,0,0,380.43500000000006,PCE,12,Shageluk,NA
P246,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,Stevens Village,NA
P39,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P226,0,"PB Energy, Inc",Dry Spruce Bay (Creek),0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P245,0,SSRAA,Burnett River Hatchery,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P269,NA,0,Ivanof Bay,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P274,NA,0,Jetty Lake (West Side Hydro),0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P275,NA,0,Marathon Hydro,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P276,NA,0,McRoberts Creek,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P277,NA,0,Tin City,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P281,0,Alyeska Seafoods Inc,Alyeska Seafoods,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P282,0,Ounalshka Corp,American President Lines Ltd,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P283,0,Icicle Seafoods Inc,Bering Star,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P284,0,Phillips Alaska Inc,Central Production Facility 1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P285,0,Phillips Alaska Inc,Central Production Facility 2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P286,0,Phillips Alaska Inc,Central Production Facility 3,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P288,0,BP Exploration Alaska,Lisburne Production Center,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P289,0,Offshore Systems Inc,Offshore Systems,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
P290,0,Conoco Phillips Alaska Inc,Seawater Treatment Plant,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
