"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
P58,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,0,1321.193,0,0,0,0,0,1321.193,PCE,12,Koyuk,NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,0,2208.6450000000004,0,0,110.78299999999999,0,0,2319.4280000000008,PCE,20,Savoonga,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,0,1656.5060000000001,0,0,0,0,0,1656.5060000000001,PCE,12,Shishmaref,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,0,3473.8959999999997,0,0,0,0,0,3473.8959999999997,PCE,12,Stebbins,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,0,814.33000000000015,0,0,317.83599999999996,0,0,1132.1660000000004,PCE,24,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,0,857.09537076184267,0,0,0,0,0,857.09537076184267,PCE,12,Teller,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,0,645.98599999999999,0,0,0,0,0,645.98599999999999,PCE,12,Wales,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,0,0,0,0,0,0,0,0,Stebbins,NA
P116,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,0,303.99905765908306,214.16299999999998,0,0,0,0,518.16205765908308,PCE,21,Chignik Lagoon,NA
P117,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,0,345.72199999999992,0,0,0,0,0,345.72199999999992,PCE,12,Chignik Lake,NA
P118,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,0,731.68500000000006,0,0,0,0,0,731.68500000000006,PCE,12,Chignik,NA
P125,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,0,291.44000000000005,0,0,0,0,0,291.44000000000005,PCE,12,Clark's Point,NA
P139,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,0,586.15899999999999,0,0,0,0,0,586.15899999999999,PCE,12,Egegik,NA
P161,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,0,347.32800000000003,0,0,0,0,0,347.32800000000003,PCE,12,Igiugig,NA
P162,280,"I-N-N Electric Coop, Inc",Newhalen,Newhalen_grid,Bristol Bay,0,40.174000000000007,3600.8359999999998,0,0,0,0,3641.0099999999993,PCE,21,"Iliamna, Newhalen, Nondalton",NA
P188,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,0,458.20000000000005,0,0,0,0,0,458.20000000000005,PCE,12,Kokhanok,NA
P194,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,0,443.14299999999997,0,0,0,0,0,443.14299999999997,PCE,12,Levelock,NA
P196,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,0,1355.7690000000002,0,0,0,0,0,1355.7690000000002,PCE,12,Manokotak,NA
P207,22,Naknek Electric Association,Naknek,Naknek_grid,Bristol Bay,0,22369.793000000001,0,0,0,0,0,22369.793000000001,PCE,12,"Naknek, South Naknek, King Salmon",NA
P213,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,0,752.08599999999979,0,0,0,0,0,752.08599999999979,PCE,12,Koliganek,NA
P224,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,0,19143.180000000004,0,0,0,0,0,19143.180000000004,PCE,12,"Dillingham, Aleknagik",NA
P227,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,0,189.18399999999997,0,0,0,0,0,189.18399999999997,PCE,12,Pedro Bay,NA
P230,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,0,496.04699999999991,0,0,0,0,0,496.04699999999991,PCE,12,Pilot Point,NA
P232,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,0,606.3599999999999,0,0,0,0,0,606.3599999999999,PCE,12,Port Heiden,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,0,942.43499999999995,0,0,0,0,0,942.43499999999995,PCE,12,Port Alsworth,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,0,1724.326,0,0,0,0,0,1724.326,PCE,12,New Stuyahok,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,0,3071.1610000000001,0,0,0,0,0,3071.1610000000001,PCE,12,Togiak,NA
P211,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,0,0,0,0,0,0,0,0,0,0,Perryville,NA
P260,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,0,0,0,0,0,0,0,0,0,0,Twin Hills,NA
P131,160,Cordova Electric Cooperative,Eyak Service Center BESS,Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P132,160,Cordova Electric Cooperative,Humpback Creek,Cordova_grid,Copper River/Chugach,0,0,3035,0,0,0,0,3035,EIA923,12,"Cordova, Eyak",NA
P133,160,Cordova Electric Cooperative,Orca,Cordova_grid,Copper River/Chugach,0,8659,0,0,0,0,0,8659,EIA923,12,"Cordova, Eyak",NA
P134,160,Cordova Electric Cooperative,Power Creek,Cordova_grid,Copper River/Chugach,0,0,16153.999999999998,0,0,0,0,16153.999999999998,EIA923,12,"Cordova, Eyak",NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P115,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,0,268.07799999999997,0,0,0,0,0,268.07799999999997,PCE,12,Chenega Bay,NA
P119,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,0,433.97900000000004,0,0,0,0,0,433.97900000000004,PCE,12,Chitina,NA
P126,10,"Copper Valley Elec Assn, Inc",Allison Creek Hydro,CopperValley_grid,Copper River/Chugach,0,0,19710,0,0,0,0,19710,EIA923,12,0,NA
P127,10,"Copper Valley Elec Assn, Inc",Glennallen,CopperValley_grid,Copper River/Chugach,0,10237,0,0,0,0,0,10237,EIA923,12,0,NA
P128,10,"Copper Valley Elec Assn, Inc",Solomon Gulch,CopperValley_grid,Copper River/Chugach,0,0,36762.999999999993,0,0,0,0,36762.999999999993,EIA923,12,0,NA
P129,10,"Copper Valley Elec Assn, Inc",Valdez,CopperValley_grid,Copper River/Chugach,0,1383,0,0,0,0,0,1383,EIA923,24,0,NA
P130,10,"Copper Valley Elec Assn, Inc",Valdez Cogen,CopperValley_grid,Copper River/Chugach,21410.999999999996,0,0,0,0,0,0,21410.999999999996,EIA923,24,0,NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,0,409.46800000000002,0,0,0,0,0,409.46800000000002,PCE,12,Tatitlek,NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,0,1411.3319999999999,0,0,0,0,0,1411.3319999999999,PCE,12,Slana,NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,Slana,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,Slana,NA
P2,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,0,272.27299999999997,0,0,0,0,0,272.27299999999997,PCE,12,Akhiok,NA
P100,683,Karluk IRA Tribal Council,Karluk,Karluk_grid,Kodiak,0,213.84800000000001,0,0,0,0,0,213.84800000000001,PCE,12,Karluk,NA
P180,16,Kodiak Electric Assn Inc,ESS Battery Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P181,16,Kodiak Electric Assn Inc,Flywheel Energy Storage System Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P182,16,Kodiak Electric Assn Inc,Kodiak Microgrid,Kodiak_grid,Kodiak,0,876.00000000000011,0,0,0,0,0,876.00000000000011,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P183,16,Kodiak Electric Assn Inc,Nymans Plant Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P184,16,Kodiak Electric Assn Inc,Pillar Mountain Wind Project Microgrid,Kodiak_grid,Kodiak,0,0,0,0,24155,0,0,24155,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P186,16,Kodiak Electric Assn Inc,Swampy Acres Microgrid,Kodiak_grid,Kodiak,0,36.000000000000007,0,0,0,0,0,36.000000000000007,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P187,16,Kodiak Electric Assn Inc,Terror Lake Microgrid,Kodiak_grid,Kodiak,0,0,137014,0,0,0,0,137014,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P225,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,0,373.25900000000001,350.2,0,0,0,0,723.45899999999983,PCE,24,Ouzinkie,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,0,862.39999999999986,0,0,0,0,0,862.39999999999986,PCE,12,Old Harbor,NA
P185,16,Kodiak Electric Assn Inc,Port Lions Microgrid,Kodiak_grid,Kodiak,0,0,0,0,0,0,0,0,EIA923,12,"Kodiak, Kodiak Station, Port Lions, Chiniak, Woody Island",NA
P193,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,0,106.81599999999999,863.16100000000017,0,0,0,0,969.97700000000032,PCE,21,Larsen Bay,NA
P3,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,0,1945.1010000000001,0,0,0,0,0,1945.1010000000001,PCE,12,Akiachak,NA
P4,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,0,1203.404,0,0,0,0,0,1203.404,PCE,12,Akiak,NA
P105,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,0,2604.1000000000004,0,0,0,0,0,2604.1000000000004,PCE,12,Aniak,NA
P108,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,0,560.928,0,0,0,0,0,560.928,PCE,12,Atmautluak,NA
P178,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,0,1843.8119999999997,0,0,0,0,0,1843.8119999999997,PCE,12,Kipnuk,NA
P191,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,0,1995.79,0,0,0,0,0,1995.79,PCE,12,Kwethluk,NA
P192,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,0,1042.75,0,0,371.45,0,0,1414.2,PCE,24,Kwigillingok,NA
P195,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,0,70.597999999999985,0,0,0,0,0,70.597999999999985,PCE,12,Lime Village,NA
P202,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,0,243.56,0,0,0,0,0,243.56,PCE,12,Chuathbaluk,NA
P203,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,0,254.72500000000002,0,0,0,0,0,254.72500000000002,PCE,12,Crooked Creek,NA
P204,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,0,69.743999999999986,0,0,0,0,0,69.743999999999986,PCE,12,Red Devil,NA
P205,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,0,253.53300000000002,0,0,0,0,0,253.53300000000002,PCE,12,Sleetmute,NA
P206,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,0,120.12900000000002,0,0,0,0,0,120.12900000000002,PCE,12,Stony River,NA
P209,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,0,1079.5392580601924,0,0,0,0,0,1079.5392580601924,PCE,12,Napaskiak,NA
P210,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,0,1550.3040000000001,0,0,0,0,0,1550.3040000000001,PCE,12,Chefornak,NA
P223,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,0,784.26099999999997,0,0,0,0,0,784.26099999999997,PCE,12,Nunam Iqua,NA
P233,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,0,63.2,0,0,153.876,0,0,217.07599999999999,PCE,13,Kongiganak,NA
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,0,155.01999999999998,0,0,55.209000000000003,0,0,210.22900000000001,PCE,12,Tuntutuliak,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,0,428.67199999999997,0,0,0,0,0,428.67199999999997,PCE,12,Newtok,NA
P45,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0,55.999999999999993,0,0,0,0,0,55.999999999999993,EIA923,12,Emmonak,NA
P47,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,0,42044,0,0,0,0,0,42044,PCE,12,Bethel; Napakiak,NA
P49,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,0,2007.096,0,0,599.47299999999996,0,0,2606.569,PCE,24,Chevak,NA
P51,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,0,5343.9699999999993,0,0,379.23200000000003,0,0,5723.2020000000002,PCE,24,Emmonak,NA
P53,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,0,3000.8100000000004,0,0,465.92200000000003,0,0,3466.7319999999995,PCE,24,Hooper Bay,NA
P54,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,0,2698.6449999999995,0,0,379.60399999999998,0,0,3078.2490000000003,PCE,24,Kasigluk,NA
P57,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,0,1942.2659999999998,0,0,0,0,0,1942.2659999999998,PCE,12,Kotlik,NA
P59,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,0,1471.29,0,0,0,0,0,1471.29,PCE,12,Marshall,NA
P65,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,0,2018.3590000000002,0,0,0,0,0,2018.3590000000002,PCE,12,Pilot Station,NA
P66,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,0,1742.0299999999997,0,0,538.54800000000012,0,0,2280.5779999999995,PCE,24,Quinhagak,NA
P67,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,3046.355,0,0,0,0,0,3046.355,PCE,12,"Saint Mary's, Andreafsky; Pitkas Point",NA
P69,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,0,1688.0730000000001,0,0,0,0,0,1688.0730000000001,PCE,12,Scammon Bay,NA
P76,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,2843.3190000000004,0,0,797.875,0,0,3641.1940000000004,PCE,24,Toksook Bay,NA
P77,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,1554.6559999999999,0,0,0,0,0,1554.6559999999999,PCE,12,Kalskag,NA
P80,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,0,923.61,0,0,0,0,0,923.61,PCE,12,Eek,NA
P82,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,0,723.31799999999998,0,0,0,0,0,723.31799999999998,PCE,12,Goodnews Bay,NA
P87,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,0,787.08999999999992,0,0,145.27099999999999,0,0,932.36099999999999,PCE,24,Mekoryuk,NA
P93,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,0,994.65599999999995,0,0,0,0,0,994.65599999999995,PCE,12,Russian Mission,NA
P208,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Bethel; Napakiak,NA
P231,765,Platinum Commercial Company LLC.,Platinum,Platinum_grid,Lower Yukon-Kuskokwim,0,62.513000000000005,0,0,0,0,0,62.513000000000005,PCE,3,Platinum,NA
P258,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,0,539.92700000000002,0,0,0,0,0,539.92700000000002,PCE,12,Tuluksak,NA
P60,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,0,2749.5349999999999,0,0,0,0,0,2749.5349999999999,PCE,12,Mountain Village,NA
P64,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,0,46.000000000000007,0,0,0,0,0,46.000000000000007,EIA923,12,Kasigluk,NA
P89,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P92,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,"Saint Mary's, Andreafsky; Pitkas Point",NA
P97,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P99,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,Kalskag,NA
P110,214,Barrow Utilities & Electric Cooperative Inc.,Barrow,Utqiagvik_grid,North Slope,49165.000000000015,0,0,0,0,0,0,49165.000000000015,EIA923,36,Utqiagvik,NA
P216,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,0,4244.2979999999998,0,0,0,0,0,4244.2979999999998,PCE,12,Anaktuvuk Pass,NA
P217,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,0,3401.7469999999998,0,0,0,0,0,3401.7469999999998,PCE,12,Atqasuk,NA
P218,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,0,4735,0,0,0,0,0,4735,PCE,12,Kaktovik,NA
P219,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,0,6787,0,0,0,0,0,6787,EIA923,24,Nuiqsut,NA
P220,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,0,6814.3559999999989,0,0,0,0,0,6814.3559999999989,PCE,12,Point Hope,NA
P221,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,0,3419.2440000000001,0,0,0,0,0,3419.2440000000001,PCE,11,Point Lay,NA
P222,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,0,7389.7250000000004,0,0,0,0,0,7389.7250000000004,PCE,12,Wainwright,NA
P254,227,TDX North Slope Generating Co,TNSG North Plant,Deadhorse_grid,North Slope,65311.999999999993,0,0,0,0,0,0,65311.999999999993,EIA923,24,Deadhorse,NA
P255,227,TDX North Slope Generating Co,TNSG South Plant,Deadhorse_grid,North Slope,0,-595,0,0,0,0,0,-595,EIA923,12,Deadhorse,NA
P113,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,0,1676.2619999999999,0,0,57.19,0,0,1733.452,PCE,17,Buckland,NA
P169,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,0,626.98199999999997,0,0,35.826000000000008,0,0,662.80799999999999,PCE,21,Deering,NA
P189,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,0,17819.641,0,0,4016.4059999999999,0,0,21836.046999999995,PCE,24,Kotzebue,NA
P46,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,0,1302.2249999999999,0,0,0,0,0,1302.2249999999999,PCE,12,Ambler,NA
P55,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,0,1615.8439999999998,0,0,0,0,0,1615.8439999999998,PCE,12,Kiana,NA
P56,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,0,1326.2190000000001,0,0,0,0,0,1326.2190000000001,PCE,12,Kivalina,NA
P62,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,0,1860.923,0,0,0,0,0,1860.923,PCE,12,Noatak,NA
P63,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,0,1933.1479999999997,0,15.576000000000002,0,0,0,1948.7239999999995,PCE,22,Noorvik,NA
P70,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,0,2840.3190000000004,0,0,14.837,0,0,2855.1560000000013,PCE,22,Selawik,NA
P72,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,0,1615.5840000000001,0,0,0,0,0,1615.5840000000001,PCE,12,Shungnak; Kobuk,NA
P179,407,Kobuk Valley Electric Company,Kobuk,Shungnak_grid,Northwest Arctic,0,0,0,0,0,0,0,0,0,0,Shungnak; Kobuk,NA
P101,121,Anchorage Municipal Light and Power,Anchorage 1,Railbelt_grid,Railbelt,50848.999999999993,0,0,0,0,0,0,50848.999999999993,EIA923,36,0,NA
P102,121,Anchorage Municipal Light and Power,Eklutna Hydro Project,Railbelt_grid,Railbelt,0,0,119240,0,0,0,0,119240,EIA923,12,0,NA
P103,121,Anchorage Municipal Light and Power,George M Sullivan Generation Plant 2,Railbelt_grid,Railbelt,803824,0,0,0,0,0,0,803824,EIA923,60,0,NA
P109,520,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,180906,0,0,0,0,0,0,180906,EIA923,36,0,NA
P120,8,Chugach Electric Assn Inc,Beluga,Railbelt_grid,Railbelt,113992,0,0,0,0,0,0,113992,EIA923,12,0,NA
